id,y_2005,y_2006,y_2007,y_2008,y_2009,y_2010,y_2011,y_2012,y_2013,y_2014,y_2015
370630018072,111.9382165,114.4230514,106.9217905,106.1953493,109.5294019,106.4098692,81.01402652,88.20930199,93.33554666,94.61713554,92.21783765
370630018073,112.8181881,108.0165576,102.7200366,98.54058668,96.87671901,97.32277084,80.99504912,86.54060625,86.70303952,83.07488221,86.75937122
370630018081,107.7336809,106.4266668,115.0597658,108.2915703,116.9292793,96.91388075,95.40941158,93.11682837,99.29651919,96.39847714,99.72299169
370630018082,96.32769596,97.88987868,116.5634643,106.7402622,111.7772364,107.0224811,92.32868307,91.00068998,92.00502395,95.91422987,100
370630018091,120.8475877,121.003234,117.4158713,106.1132147,110.9126801,100.017701,95.62345626,106.2247913,94.93341997,99.74184273,89.3810032
370630018092,125.6707894,126.2899539,114.9906661,110.8078957,111.9541138,107.4408591,104.4382885,99.67840297,104.7389252,100.223726,105.3342336
370630019001,116.3829339,146.2579557,139.0509985,129.8541311,120.1903375,129.3658884,131.4080707,206.094896,175.2249102,172.2194138,157.7969722
370630019002,108.1325336,135.0392233,122.098637,119.3219106,119.5264283,119.0675129,116.4818102,117.8129861,117.5570005,115.989031,113.2725115
370630020071,126.7228328,127.4215944,128.5695199,119.4133325,122.3517136,113.3163407,115.8575501,118.1930905,114.0078785,123.4154023,119.0466881
370630020072,124.0481695,123.1494192,122.5078134,121.0532757,121.1208584,123.3976967,117.0406762,110.4506972,110.0852767,117.1306885,110.4968982
370630020073,113.8091533,128.2260604,99.01240782,130.5208241,115.749567,131.1939874,95.5172236,121.6612998,106.1059055,112.5684457,70.85188722
370630020081,198.6153175,181.3346258,164.6715969,147.2134039,169.9956637,135.6860892,148.0666482,196.1240199,181.93739,181.707398,184.8674286
370630020082,139.739938,137.037781,142.139772,140.1183664,146.581819,153.643463,131.5477001,154.7163482,140.045477,151.0015465,136.9859162
370630020091,85.78064208,91.27399114,85.78492988,98.37793038,79.84465278,56.40673864,86.46654832,60.844825,32.36323659,46.80507088,62.29773463
370630020092,102.090996,88.07762569,69.81048157,94.47263409,99.40957246,100.736642,44.98806776,73.13741844,64.12343004,73.75035658,60.71428571
370630020093,93.8353122,92.01889477,101.9009518,82.90194774,84.16163139,67.48127019,48.95904358,,80.9826965,76.38708809,65.64799095
370630020131,112.4766266,109.9299937,106.2413953,101.2499723,92.71854355,100.736642,100.1778389,99.72704419,100.5913772,105.4550963,83.91608392
370630020132,105.5552145,98.42295584,104.7720593,98.57010379,108.7463831,104.0827362,98.9080931,99.90216592,98.63112274,97.47520639,104.1494633
370630020133,123.2575975,124.0614371,130.3596614,120.2901418,120.1052638,124.1144676,108.1717288,113.42326,113.1101809,112.5143523,105.3799224
370630020151,125.4600397,127.0062542,133.8414875,131.0188201,128.0388827,122.9027007,124.9909355,108.6082411,115.695175,118.1697015,126.6666667
370630020152,138.4448964,154.6059711,134.554654,130.1103414,152.2689958,136.4097484,142.4668652,138.9990931,128.425542,131.7425083,123.6452387
370630020153,,181.1788724,64.74595159,,,,,1183.736009,,,179.4871795
370630020161,,,,,927.606451,,,,,,1715.454437
370630020162,134.5150576,27.49921528,129.7809319,155.4271994,126.0970745,134.3719025,123.9006699,121.4303562,137.3799322,156.2735097,156.0524553
370630020171,140.7868538,133.093448,133.7338228,119.6390564,122.6649121,120.941754,106.4791632,108.3752135,126.4748793,123.5133815,111.4253226
370630020172,142.6796591,144.5532497,140.8159683,130.9759868,115.5872519,121.0225904,115.0062856,123.3506734,119.2960484,123.4440662,117.0434867
370630020173,129.3031531,140.1245454,139.7163143,133.6922488,122.6012356,122.1024694,124.1149491,115.9504648,126.6148752,129.3485901,121.6963737
370630020181,133.6044986,114.5740128,123.6750743,206.9662191,153.7852438,153.9140116,141.3542379,154.493925,135.6241772,125.3520135,138.1045432
370630020182,127.7931502,133.1280803,135.4054972,133.4090583,131.0700604,130.3690935,117.903098,111.6897379,112.9473357,113.3249933,115.7894737
370630020183,141.8483992,137.2270589,145.2505462,132.7794366,129.1029839,118.6956838,116.7544873,107.1606959,118.9960179,120.4225529,117.9100466
370630020191,187.8406473,185.7120026,185.9293088,186.5799119,8.51749626,167.1570023,164.961711,151.5603654,142.7454059,149.3052047,
370630020192,19.17870684,88.95946381,20.38517059,17.48341351,18.87213284,49.2245959,28.08239244,175.8076157,161.3521161,24.99578841,20.68880079
370630020193,155.9377725,160.7144577,162.1784814,163.5752763,146.3967814,154.3588444,134.1840333,149.0893386,139.5679397,137.9915326,138.0947654
370630020201,140.4662971,138.3162939,135.5848362,135.7900632,130.469295,127.345082,120.063841,117.6337263,116.1446275,120.2272639,119.047619
370630020202,130.8391734,131.5341944,133.0917949,123.9648117,118.9583453,120.5778146,118.8433497,115.8925489,122.3470011,117.7457377,116.657839
370630020211,137.2463361,132.9277078,131.4249716,113.9465761,108.6279807,112.0762358,122.0654894,105.3359859,116.862915,121.5006489,120.593692
370630020212,124.3056904,125.8176863,124.9256443,125.2279774,121.5005886,117.7842029,113.4301634,108.9407509,111.189087,109.2804222,103.0256607
370630020221,127.5087957,139.9688567,124.1396416,135.0363028,127.4557878,136.2181915,137.4528775,128.0617978,121.8739201,129.9415612,129.588015
370630020222,142.2159992,137.4478925,143.9465424,140.1273421,135.5339746,138.6340664,128.2574676,126.5969016,125.5457548,126.6817892,119.1709845
370630020231,126.9637842,140.0809964,138.6605405,129.0288293,137.5048577,135.8205344,122.9444454,125.8062567,113.2537788,128.4731781,113.7305699
370630020232,122.6877459,121.6986549,121.8763279,125.6551836,121.5005886,124.7215568,111.349705,119.7313459,104.6683983,112.6228307,106.7211626
370630020241,130.0642981,136.2336885,136.9893491,132.0322362,133.0937657,127.854143,121.6587795,114.7704962,115.6499666,116.7005309,116.8082683
370630020242,125.7533091,128.5832491,129.4763078,126.5708055,128.3760442,129.9140461,113.6245287,101.5245793,111.4563253,108.6452301,97.08392603
370630020243,127.2870662,122.5271462,125.0377466,121.2536287,110.6583097,112.8345712,114.4232877,104.9336383,107.5174865,103.3232525,101.6996988
370630020251,110.5187001,110.6579521,118.0323423,117.3984495,115.6592141,116.7158669,114.1496117,109.970374,107.5318745,105.5736913,107.0804196
370630020252,127.6531165,133.7973515,132.4043482,129.2197113,119.6209417,118.546558,115.7804721,111.2700955,113.8783158,109.8702144,118.2795699
370630020253,125.6758765,117.4259027,114.0775481,115.8288889,115.5591742,116.7131596,114.4517771,111.6681002,111.401845,106.0427387,109.2436975
370630020261,106.4292809,109.5287894,103.2136123,126.8514172,121.8174679,120.6652945,104.1849524,97.17221692,91.52142031,100.2539011,103.3803696
370630020262,109.0639844,112.6666212,110.6491213,108.8838988,105.6526857,104.1655965,96.58230941,93.95904574,87.67235051,88.67465857,89.79328165
370630020271,112.2278698,121.2614142,113.7766368,90.74384123,98.7036014,92.78801807,90.62695813,84.54160739,84.05963252,94.94249657,91.90277119
370630020272,129.2853029,124.876439,125.0872016,123.7142766,122.4324507,123.1784574,117.5419976,109.9595403,109.1206709,105.9666679,111.1636708
370630020273,,,,,,,1152.429074,1325.089602,126.6014912,,
370630020281,101.965263,106.3191545,118.6299518,110.9744696,103.9077432,106.2049114,111.2251841,109.5730575,105.5166534,99.22283144,94.18621919
370630020282,,,,126.7976671,180.6963181,184.4651613,175.7441688,184.9301094,191.4507721,185.9575414,183.0601093
370630020283,94.53796754,,112.7988927,109.3360579,102.9041011,103.3459206,102.0870786,97.57847674,100.3871383,108.4415426,119.0036964
370630021001,137.4212543,141.7603229,121.5085841,124.9047015,119.0843837,133.1169786,113.2048168,108.6470761,115.8180674,111.8605768,115.1988109
370630021002,115.0070517,119.6376223,115.5824896,124.5075812,114.5888784,107.2004071,102.908176,91.0984272,102.9172212,103.6862334,114.0873016
370630021003,146.0325119,124.4797584,127.1323415,118.1377124,93.26844057,110.3434684,112.5267292,103.218819,116.7381971,111.3984326,83.80503145
370630022001,37.20115824,25.93801016,36.69043044,47.96659534,57.27209931,15.55967305,17.92096529,22.34412967,114.5182986,9.804149389,11.81394721
370630023001,52.28798478,48.30557975,46.30263095,41.15811373,38.17755444,35.93168659,20.44383972,52.96727661,36.23159086,130.2295738,128.1512605
370630023002,42.05348322,46.87270746,,,,7.496924177,106.0950099,,,56.3299028,52.66666667
